,month,line_name,subway_station,city,transfer_line,대합실면적,승강장면적,congestion_total,congestion_mean,get_in_total,get_out_total,peak_time_passengers_total,non_peak_time_passengers_total,passengers_total,peak_time_mean,non_peak_time_mean,passengers_mean,latitude,longitude
11964,202208,4호선,충무로,중구,2.0,9331.34,2474.0,405.37,16.890416666666667,649272,687612,695895,640989,1336884,115982.5,35610.5,55703.5,37.561243,126.99428
11965,202209,3호선,충무로,중구,2.0,0.0,3860.0,0.0,0.0,44,0,14,30,44,2.3333333333333335,1.6666666666666667,1.8333333333333333,37.561243,126.99428
11966,202209,4호선,충무로,중구,2.0,9331.34,2474.0,483.36,20.14,753773,788888,755783,786878,1542661,125963.83333333333,43715.444444444445,64277.541666666664,37.561243,126.99428
11967,202210,3호선,충무로,중구,2.0,0.0,3860.0,0.0,0.0,52,0,15,37,52,2.5,2.0555555555555554,2.1666666666666665,37.561243,126.99428
11968,202210,4호선,충무로,중구,2.0,9331.34,2474.0,477.02000000000004,19.875833333333336,767877,805247,757305,815819,1573124,126217.5,45323.27777777778,65546.83333333333,37.561243,126.99428
11969,202211,3호선,충무로,중구,2.0,0.0,3860.0,0.0,0.0,38,0,11,27,38,1.8333333333333333,1.5,1.5833333333333333,37.561243,126.99428
11970,202211,4호선,충무로,중구,2.0,9331.34,2474.0,520.3499999999999,21.681249999999995,816963,843732,826568,834127,1660695,137761.33333333334,46340.38888888889,69195.625,37.561243,126.99428
11971,202212,3호선,충무로,중구,2.0,0.0,3860.0,0.0,0.0,49,0,18,31,49,3.0,1.7222222222222223,2.0416666666666665,37.561243,126.99428
11972,202212,4호선,충무로,중구,2.0,9331.34,2474.0,490.63,20.442916666666665,793074,824950,792869,825155,1618024,132144.83333333334,45841.944444444445,67417.66666666667,37.561243,126.99428
11973,202301,3호선,충무로,중구,2.0,0.0,3860.0,0.0,0.0,33,0,10,23,33,1.6666666666666667,1.2777777777777777,1.375,37.561243,126.99428
11974,202301,4호선,충무로,중구,2.0,9331.34,2474.0,409.02,17.0425,659077,689905,691915,657067,1348982,115319.16666666667,36503.72222222222,56207.583333333336,37.561243,126.99428
11975,202302,3호선,충무로,중구,2.0,0.0,3860.0,0.0,0.0,48,0,15,33,48,2.5,1.8333333333333333,2.0,37.561243,126.99428
11976,202302,4호선,충무로,중구,2.0,9331.34,2474.0,474.68,19.778333333333332,693252,720692,718175,695769,1413944,119695.83333333333,38653.833333333336,58914.333333333336,37.561243,126.99428
11977,202303,3호선,충무로,중구,2.0,0.0,3860.0,0.0,0.0,48,0,14,34,48,2.3333333333333335,1.8888888888888888,2.0,37.561243,126.99428
11978,202303,4호선,충무로,중구,2.0,9331.34,2474.0,548.14,22.839166666666667,894476,913148,886167,921457,1807624,147694.5,51192.055555555555,75317.66666666667,37.561243,126.99428
11979,202304,3호선,충무로,중구,2.0,0.0,3860.0,0.0,0.0,49,0,16,33,49,2.6666666666666665,1.8333333333333333,2.0416666666666665,37.561243,126.99428
11980,202304,4호선,충무로,중구,2.0,9331.34,2474.0,541.3399999999999,22.55583333333333,848820,878815,826535,901100,1727635,137755.83333333334,50061.11111111111,71984.79166666667,37.561243,126.99428
11981,202305,3호선,충무로,중구,2.0,0.0,3860.0,0.0,0.0,53,0,19,34,53,3.1666666666666665,1.8888888888888888,2.2083333333333335,37.561243,126.99428
11982,202305,4호선,충무로,중구,2.0,9331.34,2474.0,544.43,22.684583333333332,884015,911446,850165,945296,1795461,141694.16666666666,52516.444444444445,74810.875,37.561243,126.99428
11983,202306,3호선,충무로,중구,2.0,0.0,3860.0,0.0,0.0,56,0,19,37,56,3.1666666666666665,2.0555555555555554,2.3333333333333335,37.561243,126.99428
11984,202306,4호선,충무로,중구,2.0,9331.34,2474.0,533.37,22.22375,835606,866661,827213,875054,1702267,137868.83333333334,48614.11111111111,70927.79166666667,37.561243,126.99428
11985,202307,3호선,충무로,중구,2.0,0.0,3860.0,0.0,0.0,39,0,11,28,39,1.8333333333333333,1.5555555555555556,1.625,37.561243,126.99428
11986,202307,4호선,충무로,중구,2.0,9331.34,2474.0,487.90000000000003,20.32916666666667,789468,819554,802684,806338,1609022,133780.66666666666,44796.555555555555,67042.58333333333,37.561243,126.99428
11987,202308,3호선,충무로,중구,2.0,0.0,3860.0,0.01,0.0004166666666666667,68,0,19,49,68,3.1666666666666665,2.7222222222222223,2.8333333333333335,37.561243,126.99428
11988,202308,4호선,충무로,중구,2.0,9331.34,2474.0,485.41,20.225416666666668,785133,815645,805423,795355,1600778,134237.16666666666,44186.38888888889,66699.08333333333,37.561243,126.99428
11989,202309,3호선,충무로,중구,2.0,0.0,3860.0,0.0,0.0,48,0,24,24,48,4.0,1.3333333333333333,2.0,37.561243,126.99428
11990,202309,4호선,충무로,중구,2.0,9331.34,2474.0,530.74,22.114166666666666,834560,859281,809939,883902,1693841,134989.83333333334,49105.666666666664,70576.70833333333,37.561243,126.99428
11991,202310,3호선,충무로,중구,2.0,0.0,3860.0,0.0,0.0,53,0,20,33,53,3.3333333333333335,1.8333333333333333,2.2083333333333335,37.561243,126.99428
11992,202310,4호선,충무로,중구,2.0,9331.34,2474.0,539.65,22.485416666666666,872266,907417,837414,942269,1779683,139569.0,52348.27777777778,74153.45833333333,37.561243,126.99428
11993,202311,3호선,충무로,중구,2.0,0.0,3860.0,0.0,0.0,99,0,44,55,99,7.333333333333333,3.0555555555555554,4.125,37.561243,126.99428
11994,202311,4호선,충무로,중구,2.0,9331.34,2474.0,587.24,24.468333333333334,924802,949425,911103,963124,1874227,151850.5,53506.88888888889,78092.79166666667,37.561243,126.99428
11995,202312,3호선,충무로,중구,2.0,0.0,3860.0,0.0,0.0,67,0,21,46,67,3.5,2.5555555555555554,2.7916666666666665,37.561243,126.99428
11996,202312,4호선,충무로,중구,2.0,9331.34,2474.0,531.71,22.154583333333335,863311,890185,816030,937466,1753496,136005.0,52081.444444444445,73062.33333333333,37.561243,126.99428
11997,202401,3호선,충무로,중구,2.0,0.0,3860.0,0.0,0.0,55,0,31,24,55,5.166666666666667,1.3333333333333333,2.2916666666666665,37.561243,126.99428
11998,202401,4호선,충무로,중구,2.0,9331.34,2474.0,498.63,20.77625,808809,835586,831768,812627,1644395,138628.0,45145.944444444445,68516.45833333333,37.561243,126.99428
11999,202402,3호선,충무로,중구,2.0,0.0,3860.0,0.0,0.0,168,0,53,115,168,8.833333333333334,6.388888888888889,7.0,37.561243,126.99428
12000,202402,4호선,충무로,중구,2.0,9331.34,2474.0,514.41,21.43375,753849,778422,741880,790391,1532271,123646.66666666667,43910.61111111111,63844.625,37.561243,126.99428
12001,202403,3호선,충무로,중구,2.0,0.0,3860.0,0.02,0.0008333333333333334,262,0,95,167,262,15.833333333333334,9.277777777777779,10.916666666666666,37.561243,126.99428
12002,202403,4호선,충무로,중구,2.0,9331.34,2474.0,580.83,24.20125,949299,966144,899882,1015561,1915443,149980.33333333334,56420.055555555555,79810.125,37.561243,126.99428
12003,202404,3호선,충무로,중구,2.0,0.0,3860.0,0.04,0.0016666666666666668,276,0,113,163,276,18.833333333333332,9.055555555555555,11.5,37.561243,126.99428
12004,202404,4호선,충무로,중구,2.0,9331.34,2474.0,608.55,25.35625,957531,984595,916337,1025789,1942126,152722.83333333334,56988.27777777778,80921.91666666667,37.561243,126.99428
12005,202405,3호선,충무로,중구,2.0,0.0,3860.0,0.05,0.0020833333333333333,321,0,101,220,321,16.833333333333332,12.222222222222221,13.375,37.561243,126.99428
12006,202405,4호선,충무로,중구,2.0,9331.34,2474.0,583.44,24.310000000000002,951063,973038,897521,1026580,1924101,149586.83333333334,57032.22222222222,80170.875,37.561243,126.99428
12007,202406,3호선,충무로,중구,2.0,0.0,3860.0,0.04,0.0016666666666666668,284,0,120,164,284,20.0,9.11111111111111,11.833333333333334,37.561243,126.99428
12008,202406,4호선,충무로,중구,2.0,9331.34,2474.0,535.85,22.327083333333334,843396,866737,810042,900091,1710133,135007.0,50005.055555555555,71255.54166666667,37.561243,126.99428
12009,202407,3호선,충무로,중구,2.0,0.0,3860.0,0.04,0.0016666666666666668,308,0,117,191,308,19.5,10.61111111111111,12.833333333333334,37.561243,126.99428
12010,202407,4호선,충무로,중구,2.0,9331.34,2474.0,530.8399999999999,22.11833333333333,861706,888922,882623,868005,1750628,147103.83333333334,48222.5,72942.83333333333,37.561243,126.99428
12011,202408,3호선,충무로,중구,2.0,0.0,3860.0,0.03,0.00125,327,0,145,182,327,24.166666666666668,10.11111111111111,13.625,37.561243,126.99428
12012,202408,4호선,충무로,중구,2.0,9331.34,2474.0,502.04999999999995,20.91875,814071,841614,815712,839973,1655685,135952.0,46665.166666666664,68986.875,37.561243,126.99428
12013,202409,3호선,충무로,중구,2.0,0.0,3860.0,0.03,0.00125,270,0,98,172,270,16.333333333333332,9.555555555555555,11.25,37.561243,126.99428
12014,202409,4호선,충무로,중구,2.0,9331.34,2474.0,529.85,22.077083333333334,833260,857752,799017,891995,1691012,133169.5,49555.27777777778,70458.83333333333,37.561243,126.99428
12015,202410,3호선,충무로,중구,2.0,0.0,3860.0,0.04,0.0016666666666666668,313,0,104,209,313,17.333333333333332,11.61111111111111,13.041666666666666,37.561243,126.99428
12016,202410,4호선,충무로,중구,2.0,9331.34,2474.0,576.6700000000001,24.02791666666667,935297,966467,898630,1003134,1901764,149771.66666666666,55729.666666666664,79240.16666666667,37.561243,126.99428
12017,202111,2호선,충정로,서대문구,2.0,5165.95,2398.0,174.53000000000003,7.272083333333335,262705,277214,295595,244324,539919,49265.833333333336,13573.555555555555,22496.625,37.559973,126.963672
12018,202111,5호선,충정로,서대문구,2.0,7547.57,1920.11,100.41,4.18375,123786,124889,151106,97569,248675,25184.333333333332,5420.5,10361.458333333334,37.559973,126.963672
12019,202112,2호선,충정로,서대문구,2.0,5165.95,2398.0,166.04000000000002,6.918333333333334,257565,273193,290898,239860,530758,48483.0,13325.555555555555,22114.916666666668,37.559973,126.963672
12020,202112,5호선,충정로,서대문구,2.0,7547.57,1920.11,95.4,3.975,121449,122753,147676,96526,244202,24612.666666666668,5362.555555555556,10175.083333333334,37.559973,126.963672
12021,202201,2호선,충정로,서대문구,2.0,5165.95,2398.0,151.62,6.3175,236147,248482,261728,222901,484629,43621.333333333336,12383.388888888889,20192.875,37.559973,126.963672
12022,202201,5호선,충정로,서대문구,2.0,7547.57,1920.11,86.82,3.6174999999999997,110492,111685,135247,86930,222177,22541.166666666668,4829.444444444444,9257.375,37.559973,126.963672
12023,202202,2호선,충정로,서대문구,2.0,5165.95,2398.0,145.65,6.0687500000000005,204084,216494,228517,192061,420578,38086.166666666664,10670.055555555555,17524.083333333332,37.559973,126.963672
12024,202202,5호선,충정로,서대문구,2.0,7547.57,1920.11,81.14,3.3808333333333334,93127,94424,113757,73794,187551,18959.5,4099.666666666667,7814.625,37.559973,126.963672
12025,202203,2호선,충정로,서대문구,2.0,5165.95,2398.0,148.26,6.177499999999999,229641,244303,259368,214576,473944,43228.0,11920.888888888889,19747.666666666668,37.559973,126.963672
12026,202203,5호선,충정로,서대문구,2.0,7547.57,1920.11,84.0,3.5,107196,107757,129881,85072,214953,21646.833333333332,4726.222222222223,8956.375,37.559973,126.963672
12027,202204,2호선,충정로,서대문구,2.0,5165.95,2398.0,169.7,7.070833333333333,253703,271282,285990,238995,524985,47665.0,13277.5,21874.375,37.559973,126.963672
12028,202204,5호선,충정로,서대문구,2.0,7547.57,1920.11,96.8,4.033333333333333,119295,120463,143006,96752,239758,23834.333333333332,5375.111111111111,9989.916666666666,37.559973,126.963672
12029,202205,2호선,충정로,서대문구,2.0,5165.95,2398.0,177.1,7.379166666666666,273957,292174,303507,262624,566131,50584.5,14590.222222222223,23588.791666666668,37.559973,126.963672
12030,202205,5호선,충정로,서대문구,2.0,7547.57,1920.11,97.87,4.077916666666667,124534,125867,146737,103664,250401,24456.166666666668,5759.111111111111,10433.375,37.559973,126.963672
12031,202206,2호선,충정로,서대문구,2.0,5165.95,2398.0,174.74,7.280833333333334,261940,278568,291469,249039,540508,48578.166666666664,13835.5,22521.166666666668,37.559973,126.963672
